timestamp,Left_Engine_Temp,Right_Engine_Temp,Left_Inverter_Temperature,Right_Inverter_Temperature,Right_Gearbox_Temp,Right_Radiator_Temp,Left_Gearbox_Temp,Left_Radiator_Temp,Car_Speed,GSPSpeed,Suspension_Back_Left,Suspension_Back_Right,Suspension_Front_Left,Suspension_Front_Right,Brake_Pedal,Accelerator_Pedal,Raw_Direction,lat,lon,Flag,Raw_Direction,GPSCoords,Flag
2024-06-16T18:00:47.924847,26,173,19,61,132,231,124,0,0,0.033,20749,21518,3123,3117,2440,1487,1165,46.207275,7.5934,0,1165,0 0,0
2024-06-16T18:00:48.397871,26,173,19,62,88,179,48,0,0,0.033,21517,22798,3130,3117,2439,1488,1166,46.207275,7.5934,0,1166,0 0,0
2024-06-16T18:00:48.903226,26,174,19,62,224,51,60,0,0,0.014,24333,26638,3124,3117,2440,1488,1165,46.207275,7.5934,0,1165,0 0,0
2024-06-16T18:00:49.461217,26,174,19,63,52,227,48,0,0,0.014,21261,23310,3131,3119,2441,1488,1165,46.207275,7.5934,0,1165,0 0,0
2024-06-16T18:00:50.101735,26,173,19,62,188,162,32,0,0,0.034,22285,22798,3128,3117,2439,1488,1164,46.207275,7.5933,0,1164,0 0,0
2024-06-16T18:00:50.435426,26,173,19,62,212,53,92,0,0,0.034,21773,24590,3127,3117,2440,1488,1165,46.207276,7.5932,0,1165,0 0,0
2024-06-16T18:00:50.952917,26,174,19,61,244,254,228,0,0,0.016,22541,22798,3129,3118,2438,1484,1163,46.207276,7.5932,0,1163,0 0,0
2024-06-16T18:00:51.512043,26,174,19,61,252,204,192,0,0,0.016,23565,24846,3127,3117,2439,1484,1164,46.207277,7.5931,0,1164,0 0,0
2024-06-16T18:00:52.020862,26,174,19,62,216,221,216,0,0,0.025,25613,27150,3130,3119,2438,1481,1164,46.207277,7.5931,0,1164,0 0,0
2024-06-16T18:00:52.432317,26,173,19,63,40,228,68,0,0,0.025,23565,24846,3130,3118,2440,1483,1165,46.207277,7.593,0,1165,0 0,0
2024-06-16T18:00:52.943446,26,174,19,62,72,138,172,0,0,0.018,23309,26638,3126,3117,2440,1481,1163,46.207277,7.593,0,1163,0 0,0
2024-06-16T18:00:53.455915,26,174,19,61,80,246,104,0,0,0.018,25101,27406,3127,3118,2436,1481,1163,46.207277,7.5929,0,1163,0 0,0
2024-06-16T18:00:53.967491,26,173,19,61,156,225,24,0,0,0.009,19469,19726,3127,3114,2442,1483,1164,46.207277,7.5929,0,1164,0 0,0
2024-06-16T18:00:54.483401,26,174,19,63,60,217,152,0,0,0.009,23053,24334,3126,3117,2439,1481,1164,46.207277,7.5929,0,1164,0 0,0
2024-06-16T18:00:54.991776,26,174,19,62,24,89,144,0,0,0.021,25357,26382,3126,3116,2438,1481,1164,46.207277,7.5929,0,1164,0 0,0
2024-06-16T18:00:55.503445,26,174,19,61,128,221,220,0,0,0.021,25869,25358,3127,3116,2440,1482,1165,46.207276,7.5929,0,1165,0 0,0
2024-06-16T18:00:56.015370,26,173,19,61,92,241,28,0,0,0.016,24589,25358,3125,3114,2443,1482,1164,46.207276,7.5929,0,1164,0 0,0
2024-06-16T18:00:56.532785,26,173,19,61,72,0,4,0,0,0.016,21005,21006,3122,3117,2437,1482,1164,46.207276,7.5929,0,1164,0 0,0
2024-06-16T18:00:56.899023,26,173,19,61,240,148,72,0,0,0.033,23053,22798,3125,3114,2440,1482,1164,46.207276,7.5929,0,1164,0 0,0
2024-06-16T18:00:57.455149,26,172,19,60,196,237,208,0,0,0.033,20749,22798,3129,3116,2440,1482,1164,46.207275,7.5929,0,1164,0 0,0
2024-06-16T18:00:57.960755,26,171,19,61,56,253,212,0,0,0.044,22797,22286,3127,3117,2438,1482,1164,46.207275,7.5929,0,1164,0 0,0
2024-06-16T18:00:58.476122,26,172,19,61,0,184,136,0,0,0.044,19469,20494,3123,3117,2439,1481,1165,46.207275,7.5929,0,1165,0 0,0
2024-06-16T18:00:58.985082,26,174,19,60,244,248,132,0,0,0.038,25357,25614,3124,3116,2391,1479,1165,46.207275,7.5929,0,1165,0 0,0
2024-06-16T18:00:59.385861,26,174,19,62,216,223,252,0,0,0.038,23053,24590,3128,3117,2352,1479,1163,46.207275,7.5929,0,1163,0 0,0
2024-06-16T18:01:00.008873,26,173,19,62,20,40,132,0,0,0.03,28685,28686,3128,3115,2352,1479,1163,46.207274,7.5929,0,1163,0 0,0
2024-06-16T18:01:00.520598,26,172,19,61,248,220,192,0,0,0.03,19725,18958,3081,3104,2356,1475,1165,46.207275,7.5931,0,1165,0 0,0
2024-06-16T18:01:00.932853,26,172,19,59,128,188,200,0,0,0.035,19725,18958,3086,3104,2354,1474,1167,46.207275,7.5931,0,1167,0 0,0
2024-06-16T18:01:01.451273,26,172,19,60,108,22,100,0,0,0.035,18701,22286,3088,3108,2353,1473,1166,46.207275,7.5932,0,1166,0 0,0
2024-06-16T18:01:01.898530,26,175,19,59,236,195,48,0,0,0.039,21261,28942,3092,3109,2353,1480,1162,46.207275,7.5932,0,1162,0 0,0
2024-06-16T18:01:02.469930,26,173,19,60,44,50,44,0,0,0.039,16909,21774,3281,3361,2439,1501,1127,46.207275,7.5934,0,1127,0 0,0
2024-06-16T18:01:02.898834,26,173,19,59,36,19,52,0,0,4.04,40204,56077,3373,3432,2437,1559,1111,46.207275,7.5934,0,1111,0 0,0
2024-06-16T18:01:03.592452,26,171,19,60,36,229,88,0,0,4.04,52235,25869,3388,3473,2438,1560,1355,46.207282,7.5934,0,1355,0 0,0
2024-06-16T18:01:04.104854,26,172,19,61,160,151,120,0,0,20.349,12300,61452,3438,3071,2439,1585,1620,46.207282,7.5934,0,1620,0 0,0
2024-06-16T18:01:04.401182,26,173,19,58,16,52,68,0,0,20.349,2829,49676,3495,2862,2436,1566,1757,46.207282,7.5934,0,1757,0 0,0
2024-06-16T18:01:04.925804,26,171,19,59,56,57,144,0,0,26.207,62733,13324,3224,2761,2437,1565,1765,46.20732,7.5927,0,1765,0 0,0
2024-06-16T18:01:05.437584,26,172,19,58,228,133,84,0,0,26.207,35086,33036,3442,2959,2429,1575,1698,46.20737,7.588,0,1698,0 0,0
2024-06-16T18:01:05.960860,26,172,19,58,56,197,88,0,0,27.917,34573,19212,3364,2790,2435,1582,1720,46.20737,7.588,0,1720,0 0,0
2024-06-16T18:01:06.460159,26,172,19,56,228,113,16,0,0,27.917,57101,21516,3531,2878,2434,1571,1828,46.207389,7.5792,0,1828,0 0,0
2024-06-16T18:01:06.972316,26,171,19,56,144,22,100,0,0,30.034,49678,51211,3805,2629,2435,1659,1830,46.207389,7.5792,0,1830,0 0,0
2024-06-16T18:01:07.486454,26,171,19,55,24,77,208,0,0,30.034,32014,26123,3561,3113,2434,1818,1475,46.207358,7.5702,0,1475,0 0,0
2024-06-16T18:01:08.098478,26,171,19,54,148,157,220,0,0,38.194,8461,14604,3829,3408,2436,1913,1295,46.207358,7.5702,0,1295,0 0,0
2024-06-16T18:01:08.513719,26,169,19,52,136,222,228,0,0,38.194,63500,26636,3500,3447,2435,1930,1190,46.207278,7.5666,0,1190,0 0,0
2024-06-16T18:01:08.900019,26,169,19,51,116,113,24,0,0,54.821,64778,25356,3381,3249,2435,1929,1212,46.207278,7.5666,0,1212,0 0,0
2024-06-16T18:01:09.441944,26,170,19,51,160,60,196,0,0,54.821,54283,18956,3280,3376,2382,1673,1199,46.207278,7.5666,0,1199,0 0,0
2024-06-16T18:01:09.952985,26,170,19,48,108,23,124,0,0,69.895,57867,50188,2789,2804,2368,1637,1218,46.207155,7.5676,0,1218,0 0,0
2024-06-16T18:01:10.465480,26,170,18,47,164,152,128,0,0,69.895,41230,65295,3324,3548,2420,1670,1161,46.206993,7.5701,0,1161,0 0,0
2024-06-16T18:01:10.976887,26,170,18,45,16,32,8,0,0,50.018,36619,55564,3029,3444,2436,1750,1166,46.206993,7.5701,0,1166,0 0,0
2024-06-16T18:01:11.489607,26,170,18,45,176,93,216,0,0,50.018,51210,7437,2956,2849,2375,1447,1214,46.206854,7.5722,0,1214,0 0,0
2024-06-16T18:01:12.000930,26,170,18,46,128,48,4,0,0,62.102,8973,61965,2388,2493,2365,1468,1148,46.206854,7.5722,0,1148,0 0,0
2024-06-16T18:01:12.406750,26,171,18,44,232,117,92,0,0,62.102,59404,22798,3394,2670,2427,1469,1383,46.206708,7.5735,0,1383,0 0,0
2024-06-16T18:01:13.025570,26,170,18,43,200,255,248,0,0,43.696,56589,37133,3526,2728,2434,1509,1471,46.206708,7.5735,0,1471,0 0,0
2024-06-16T18:01:13.400538,26,172,18,45,216,147,56,0,0,43.696,64782,29708,3716,2612,2432,1539,1442,46.206585,7.5747,0,1442,0 0,0
2024-06-16T18:01:13.946101,26,172,18,45,204,43,188,0,0,40.61,37902,33804,3327,2914,2433,1546,1342,46.206585,7.5747,0,1342,0 0,0
2024-06-16T18:01:14.402662,26,172,18,43,152,122,164,0,0,40.61,53773,6157,3413,2872,2434,1562,1479,46.206585,7.5747,0,1479,0 0,0
2024-06-16T18:01:14.901181,26,174,18,45,36,45,212,0,0,38.201,15886,50700,3476,2768,2435,1580,1516,46.206495,7.5811,0,1516,0 0,0
2024-06-16T18:01:15.400597,26,174,18,45,84,118,96,0,0,38.201,42766,59916,3341,2896,2434,1624,1417,46.206434,7.5917,0,1417,0 0,0
2024-06-16T18:01:15.896706,26,172,18,42,120,23,120,0,0,35.811,41230,55308,3283,3128,2435,1618,1295,46.206434,7.5917,0,1295,0 0,0
2024-06-16T18:01:16.411712,26,175,18,42,192,237,220,0,0,35.811,28684,60172,3197,3104,2435,1629,1247,46.206415,7.6041,0,1247,0 0,0
2024-06-16T18:01:16.896945,26,174,18,42,72,158,232,0,0,39.048,44812,30477,3763,3439,2435,1639,1260,46.206415,7.6041,0,1260,0 0,0
2024-06-16T18:01:17.401437,26,174,18,41,72,151,116,0,0,39.048,23820,42508,3564,3311,2437,1724,1328,46.206418,7.6177,0,1328,0 0,0
2024-06-16T18:01:18.689803,26,175,18,40,0,144,0,0,0,48.128,2828,29708,2612,2634,2371,1467,1123,46.206433,7.6339,0,1123,0 0,0
2024-06-16T18:01:18.932882,26,175,18,38,104,45,220,0,0,52.252,64525,65295,3344,3123,2432,1469,1227,46.206433,7.6339,0,1227,0 0,0
2024-06-16T18:01:19.427105,27,177,18,38,28,25,156,0,0,52.252,54029,25357,3421,2586,2436,1554,1523,46.206433,7.6339,0,1523,0 0,0
2024-06-16T18:01:19.959932,27,176,18,38,196,64,0,0,0,40.632,9231,26636,3437,2378,2438,1633,1524,46.206465,7.6518,0,1524,0 0,0
2024-06-16T18:01:20.442972,27,176,18,37,192,76,200,0,0,40.632,52237,33805,3611,2855,2437,1634,1545,46.206507,7.6663,0,1545,0 0,0
2024-06-16T18:01:20.899963,27,177,18,37,252,111,244,0,0,40.777,55821,64779,3755,2784,2437,1647,1545,46.206507,7.6663,0,1545,0 0,0
2024-06-16T18:01:21.398409,27,176,18,36,140,200,128,0,0,40.777,37134,62731,3714,3047,2439,1756,1427,46.206582,7.6755,0,1427,0 0,0
2024-06-16T18:01:21.976282,27,177,18,37,240,164,68,0,0,47.979,53517,48907,3691,3236,2438,1899,1203,46.206582,7.6755,0,1203,0 0,0
2024-06-16T18:01:22.432065,27,177,18,36,52,73,152,0,0,47.979,3852,54540,3483,3264,2439,1926,1251,46.206691,7.677,0,1251,0 0,0
2024-06-16T18:01:22.903598,27,178,18,34,68,30,224,0,0,62.636,11532,3340,3264,3236,2439,1931,1212,46.206691,7.677,0,1212,0 0,0
2024-06-16T18:01:23.399543,27,177,18,33,124,63,240,0,0,62.636,24843,43020,3125,3130,2430,1918,1212,46.20683,7.671,0,1212,0 0,0
2024-06-16T18:01:24.002689,27,176,18,33,176,170,172,0,0,75.968,33035,58380,2606,2465,2365,1619,1204,46.20683,7.671,0,1204,0 0,0
2024-06-16T18:01:25.167608,27,176,17,29,152,163,56,0,0,55.561,14094,34575,2733,2867,2380,1621,1233,46.206995,7.6609,0,1233,0 0,0
2024-06-16T18:01:25.407026,27,178,17,29,188,48,4,0,0,55.561,37389,55822,2969,2979,2386,1624,1216,46.207137,7.6522,0,1216,0 0,0
2024-06-16T18:01:25.929850,27,177,17,30,196,70,108,0,0,41.03,46604,2318,3075,3191,2437,1545,1193,46.207137,7.6522,0,1193,0 0,0
2024-06-16T18:01:26.542351,27,179,17,30,200,52,68,0,0,41.03,64524,10510,3102,3045,2437,1564,1193,46.207241,7.6458,0,1193,0 0,0
2024-06-16T18:01:26.959004,27,180,17,30,116,166,104,0,0,38.614,31500,4366,3116,3112,2440,1486,1237,46.207241,7.6458,0,1237,0 0,0
2024-06-16T18:01:27.397667,27,180,17,30,148,16,0,0,0,38.614,63756,62221,3422,3179,2438,1487,1360,46.207332,7.6403,0,1360,0 0,0
2024-06-16T18:01:27.977907,27,180,17,30,72,52,72,0,0,35.89,42253,37901,3367,2853,2397,1476,1423,46.207332,7.6403,0,1423,0 0,0
2024-06-16T18:01:28.512117,27,179,17,29,136,140,192,0,0,35.89,33550,59917,3276,3078,2389,1479,1493,46.207414,7.6345,0,1493,0 0,0
2024-06-16T18:01:29.002189,27,181,17,31,92,89,144,0,0,31.157,21262,32269,3267,2819,2389,1482,1516,46.207414,7.6345,0,1516,0 0,0
2024-06-16T18:01:29.399389,27,180,17,31,200,186,168,0,0,31.157,57613,18445,3033,2824,2392,1480,1671,46.207414,7.6345,0,1671,0 0,0
2024-06-16T18:01:29.934667,27,182,18,32,192,138,172,0,0,26.585,31758,17421,3521,2725,2391,1482,1714,46.207472,7.6267,0,1714,0 0,0
2024-06-16T18:01:30.400647,27,179,18,32,192,65,16,0,0,26.585,16654,23821,3363,2752,2387,1483,1839,46.207495,7.6176,0,1839,0 0,0
2024-06-16T18:01:31.053697,27,182,18,32,228,202,160,0,0,21.789,22030,38413,3211,2776,2388,1483,1826,46.207495,7.6176,0,1826,0 0,0
2024-06-16T18:01:31.399610,27,181,18,33,128,211,48,0,0,21.789,8718,37389,3289,2769,2391,1483,1916,46.207477,7.6102,0,1916,0 0,0
2024-06-16T18:01:31.983710,27,182,18,33,240,20,72,0,0,16.066,55821,31757,3124,2888,2392,1483,2060,46.207477,7.6102,0,2060,0 0,0
2024-06-16T18:01:32.426559,27,181,18,33,192,50,40,0,0,16.066,10766,42765,3098,2930,2388,1484,2092,46.20744,7.6071,0,2092,0 0,0
2024-06-16T18:01:33.003685,27,182,18,33,112,11,188,0,0,8.918,15886,53773,3108,2938,2395,1478,1894,46.20744,7.6071,0,1894,0 0,0
2024-06-16T18:01:33.405051,27,181,18,35,200,231,120,0,0,8.918,55821,54285,3091,3112,2396,1479,1334,46.207414,7.6075,0,1334,0 0,0
2024-06-16T18:01:34.028112,27,181,18,36,220,228,72,0,0,3.615,54797,51213,3071,3206,2396,1477,1157,46.207414,7.6075,0,1157,0 0,0
2024-06-16T18:01:34.436413,27,183,18,34,104,33,28,0,0,3.615,58381,50701,3094,3206,2392,1471,1166,46.207414,7.6075,0,1166,0 0,0
2024-06-16T18:01:34.949403,27,182,18,35,68,189,208,0,0,1.236,48397,48397,3092,3190,2376,1461,1169,46.207402,7.6082,0,1169,0 0,0
2024-06-16T18:01:35.461015,27,183,18,35,240,46,236,0,0,1.236,39181,51469,3076,3176,2374,1464,1168,46.207398,7.6084,0,1168,0 0,0
2024-06-16T18:01:35.975645,27,183,18,35,196,150,100,0,0,0.31,35597,53261,3091,3187,2377,1465,1171,46.207398,7.6084,0,1171,0 0,0
2024-06-16T18:01:36.492326,27,185,18,36,68,180,68,0,0,0.31,37901,50189,3091,3189,2373,1462,1171,46.207397,7.6085,0,1171,0 0,0
2024-06-16T18:01:36.889896,27,184,18,35,220,173,216,0,0,0.022,37901,50957,3086,3191,2372,1463,1172,46.207397,7.6085,0,1172,0 0,0
2024-06-16T18:01:37.401019,27,185,18,37,136,143,244,0,0,0.022,38413,52749,3091,3193,2371,1463,1172,46.207397,7.6085,0,1172,0 0,0
2024-06-16T18:01:37.912046,27,186,18,37,52,255,244,0,0,0.004,40973,55565,3090,3189,2376,1464,1172,46.207397,7.6085,0,1172,0 0,0
2024-06-16T18:01:38.430865,27,185,18,37,216,23,120,0,0,0.004,37645,50957,3086,3189,2373,1464,1159,46.207397,7.6085,0,1159,0 0,0
2024-06-16T18:01:38.948029,27,187,18,38,92,216,136,0,0,0.006,35853,52237,3099,3189,2375,1465,1171,46.207397,7.6085,0,1171,0 0,0
2024-06-16T18:01:39.455582,27,188,18,39,180,95,248,0,0,0.006,37389,50701,3095,3190,2377,1465,1171,46.207397,7.6085,0,1171,0 0,0
2024-06-16T18:01:39.967896,27,187,18,37,164,212,76,0,0,0.014,34829,52237,3083,3191,2372,1464,1172,46.207397,7.6085,0,1172,0 0,0
2024-06-16T18:01:40.480223,27,190,18,42,180,124,196,0,0,0.014,43789,54797,3097,3190,2374,1466,1172,46.207397,7.6084,0,1172,0 0,0
2024-06-16T18:01:40.997518,27,188,18,40,160,189,208,0,0,0.019,41485,54285,3092,3189,2374,1468,1171,46.207397,7.6084,0,1171,0 0,0
2024-06-16T18:01:41.504047,27,189,18,40,252,186,172,0,0,0.019,41997,57357,3094,3190,2372,1464,1172,46.207397,7.6084,0,1172,0 0,0
2024-06-16T18:01:42.019857,27,188,18,41,60,199,120,0,0,0.014,36621,49677,3097,3195,2373,1462,1172,46.207397,7.6084,0,1172,0 0,0
2024-06-16T18:01:42.429071,27,188,18,42,72,13,208,0,0,0.014,39437,54285,3094,3189,2375,1466,1170,46.207397,7.6084,0,1170,0 0,0
2024-06-16T18:01:43.045654,27,189,18,42,56,187,188,0,0,0.017,38413,51725,3225,3410,2433,1872,1173,46.207397,7.6084,0,1173,0 0,0
2024-06-16T18:01:43.441234,27,189,18,43,232,73,148,0,0,0.017,49676,39949,3275,3460,2436,1936,1199,46.207397,7.6084,0,1199,0 0,0
2024-06-16T18:01:43.961386,27,188,18,44,168,125,208,0,0,7.482,38668,40205,3385,3519,2435,1932,1211,46.207397,7.6084,0,1211,0 0,0
2024-06-16T18:01:44.475625,27,189,18,45,44,192,4,0,0,7.482,29452,38157,3397,3438,2434,1935,1228,46.207397,7.6084,0,1228,0 0,0
2024-06-16T18:01:44.986884,27,189,18,44,236,255,248,0,0,22.081,20492,25101,3372,3448,2438,1933,1217,46.207385,7.6089,0,1217,0 0,0
2024-06-16T18:01:45.487063,27,188,18,45,244,58,172,0,0,22.081,8460,16141,3365,3391,2435,1934,1206,46.207344,7.6109,0,1206,0 0,0
2024-06-16T18:01:46.013725,27,188,18,46,152,85,80,0,0,35.898,12556,16909,3388,3416,2435,1934,1192,46.207344,7.6109,0,1192,0 0,0
2024-06-16T18:01:46.520598,27,189,18,45,48,113,24,0,0,35.898,62475,17677,3367,3414,2436,1934,1202,46.207269,7.6145,0,1202,0 0,0
2024-06-16T18:01:46.902691,27,190,18,45,32,80,0,0,0,48.697,60171,15629,3376,3409,2435,1935,1209,46.207269,7.6145,0,1209,0 0,0
2024-06-16T18:01:47.443084,27,189,18,45,220,79,252,0,0,48.697,62731,12045,3344,3360,2438,1934,1227,46.207163,7.6195,0,1227,0 0,0
2024-06-16T18:01:47.955116,27,191,18,45,232,205,208,0,0,60.437,59915,6669,3359,3368,2436,1933,1216,46.207163,7.6195,0,1216,0 0,0
2024-06-16T18:01:48.466510,27,188,18,45,20,78,228,0,0,60.437,57355,10253,3308,3346,2434,1933,1196,46.207028,7.6259,0,1196,0 0,0
2024-06-16T18:01:48.906226,27,189,18,44,136,148,64,0,0,70.862,56075,12045,2683,2614,2342,1609,1205,46.207028,7.6259,0,1205,0 0,0
2024-06-16T18:01:49.491165,27,189,18,43,36,116,76,0,0,70.862,23823,65295,2681,2647,2342,1614,1130,46.207028,7.6259,0,1130,0 0,0
2024-06-16T18:01:50.013463,27,188,18,44,64,217,152,0,0,45.26,55822,65295,3271,3688,2436,1636,1106,46.206867,7.6336,0,1106,0 0,0
2024-06-16T18:01:50.453463,27,188,18,43,176,162,44,0,0,45.26,54539,5390,3495,3384,2434,1523,1315,46.206741,7.6397,0,1315,0 0,0
2024-06-16T18:01:50.925327,27,189,18,45,92,99,48,0,0,47.41,13068,56588,3379,2586,2372,1470,1398,46.206741,7.6397,0,1398,0 0,0
2024-06-16T18:01:52.132389,27,189,18,44,164,77,216,0,0,40.769,55055,40460,3788,2417,2434,1554,1666,46.206628,7.6439,0,1666,0 0,0
2024-06-16T18:01:52.404038,27,191,18,43,208,251,176,0,0,40.769,62479,56075,4068,2689,2437,1554,1684,46.206541,7.6519,0,1684,0 0,0
2024-06-16T18:01:52.974586,28,193,18,44,56,127,244,0,0,39.825,17679,23307,3869,2603,2437,1628,1533,46.206541,7.6519,0,1533,0 0,0
2024-06-16T18:01:53.422019,27,191,18,45,56,21,84,0,0,39.825,3087,2572,4030,2839,2439,1661,1590,46.206524,7.6649,0,1590,0 0,0
2024-06-16T18:01:53.935811,27,191,18,44,224,149,88,0,0,42.121,53261,6155,4095,2867,2435,1875,1559,46.206524,7.6649,0,1559,0 0,0
2024-06-16T18:01:54.508636,27,190,18,44,180,9,148,0,0,42.121,4879,13579,3620,3025,2437,1937,1217,46.206524,7.6649,0,1217,0 0,0
2024-06-16T18:01:55.020724,27,189,18,43,24,109,216,0,0,52.116,37389,2059,3497,2604,2436,1934,1374,46.206584,7.6757,0,1374,0 0,0
2024-06-16T18:01:55.527880,27,190,18,42,224,36,64,0,0,52.116,5132,12554,3292,2792,2440,1935,1238,46.206701,7.6778,0,1238,0 0,0
2024-06-16T18:01:56.010700,27,191,18,41,44,171,180,0,0,67.075,41228,33036,3309,3243,2439,1936,1221,46.206701,7.6778,0,1221,0 0,0
2024-06-16T18:01:56.501105,27,189,18,39,240,216,132,0,0,67.075,51467,63244,3139,3338,2441,1930,1222,46.206849,7.6712,0,1222,0 0,0
2024-06-16T18:01:56.999933,27,190,18,41,164,171,180,0,0,78.254,47883,28940,2972,3098,2438,1931,1207,46.206849,7.6712,0,1207,0 0,0
2024-06-16T18:01:57.454535,28,193,18,36,244,64,0,0,0,78.254,41483,16653,2501,2487,2355,1597,1217,46.207021,7.6603,0,1217,0 0,0
2024-06-16T18:01:57.980487,28,192,18,33,100,88,132,0,0,75.713,52238,60687,2501,2467,2352,1579,1180,46.207021,7.6603,0,1180,0 0,0
2024-06-16T18:01:58.507523,27,190,18,35,20,249,156,0,0,75.713,9230,48143,2788,2673,2365,1587,1237,46.207195,7.6488,0,1237,0 0,0
2024-06-16T18:01:59.034276,28,192,18,35,8,25,156,0,0,44.018,18446,34063,3063,2958,2398,1583,1201,46.207195,7.6488,0,1201,0 0,0
2024-06-16T18:01:59.556521,27,191,17,30,144,161,16,0,0,44.018,5389,24334,2993,2828,2375,1575,1193,46.207195,7.6488,0,1193,0 0,0
2024-06-16T18:01:59.902469,28,192,18,33,140,173,216,0,0,34.762,15629,54798,3511,2970,2384,1557,1309,46.207316,7.6406,0,1309,0 0,0
2024-06-16T18:02:00.399882,28,193,18,34,248,18,32,0,0,34.762,13,57613,3180,2849,2377,1534,1539,46.2074,7.6346,0,1539,0 0,0
2024-06-16T18:02:00.902238,28,193,18,33,100,91,176,0,0,26.217,30734,49165,3194,2704,2382,1531,1623,46.2074,7.6346,0,1623,0 0,0
2024-06-16T18:02:01.522249,28,194,18,34,224,96,0,0,0,26.217,56845,2062,3231,2919,2407,1528,1649,46.207459,7.6288,0,1649,0 0,0
2024-06-16T18:02:01.970572,28,196,18,35,116,118,104,0,0,19.435,53005,41741,3163,3018,2432,1526,1681,46.207459,7.6288,0,1681,0 0,0
2024-06-16T18:02:02.423152,28,196,18,34,160,30,224,0,0,19.435,5645,15373,3440,2955,2432,1525,1756,46.207487,7.6224,0,1756,0 0,0
2024-06-16T18:02:02.899741,28,197,18,36,252,9,148,0,0,18.427,24333,34829,3230,2951,2401,1520,1797,46.207487,7.6224,0,1797,0 0,0
2024-06-16T18:02:03.403708,28,196,18,36,236,70,96,0,0,18.427,38413,33549,3235,2937,2401,1520,1798,46.207489,7.6158,0,1798,0 0,0
2024-06-16T18:02:03.993588,28,196,18,36,168,214,100,0,0,16.666,45325,30477,3323,2945,2401,1514,1808,46.207489,7.6158,0,1808,0 0,0
2024-06-16T18:02:04.447909,28,197,18,37,144,165,80,0,0,16.666,42765,26381,3284,2895,2392,1504,1872,46.207489,7.6158,0,1872,0 0,0
2024-06-16T18:02:04.909318,28,196,18,36,92,24,136,0,0,15.314,39693,63501,3077,3002,2393,1506,1885,46.207467,7.6107,0,1885,0 0,0
2024-06-16T18:02:05.401530,28,198,18,36,216,110,236,0,0,15.314,50445,45325,3076,3034,2381,1499,1894,46.207433,7.6084,0,1894,0 0,0
2024-06-16T18:02:06.056790,28,198,18,37,120,172,196,0,0,11.251,48909,46349,3040,3065,2383,1500,1874,46.207433,7.6084,0,1874,0 0,0
2024-06-16T18:02:06.490053,28,196,18,39,220,237,212,0,0,11.251,27405,46605,3088,2899,2363,1497,1237,46.207402,7.6088,0,1237,0 0,0
2024-06-16T18:02:06.888972,28,198,18,39,92,85,84,0,0,4.671,25869,50958,3086,2925,2363,1487,1176,46.207402,7.6088,0,1176,0 0,0
2024-06-16T18:02:07.425440,28,199,18,41,176,101,88,0,0,4.671,19469,38926,3093,2974,2362,1486,1178,46.207387,7.6095,0,1178,0 0,0
2024-06-16T18:02:08.025955,28,198,18,41,188,206,224,0,0,0.023,19725,39694,3117,2975,2363,1488,1177,46.207387,7.6095,0,1177,0 0,0
2024-06-16T18:02:08.436044,28,198,18,39,168,59,176,0,0,0.023,15117,35086,3093,2976,2362,1485,1178,46.207384,7.6096,0,1178,0 0,0
2024-06-16T18:02:08.947987,28,199,18,42,128,224,12,0,0,0.003,16909,34830,3100,2973,2362,1487,1181,46.207384,7.6096,0,1181,0 0,0
2024-06-16T18:02:09.544936,28,200,18,41,200,13,212,0,0,0.003,16397,38158,3083,2972,2366,1486,1180,46.207384,7.6096,0,1180,0 0,0
2024-06-16T18:02:09.982505,28,199,18,42,184,4,72,0,0,0.016,18189,37902,3097,2969,2365,1487,1180,46.207384,7.6095,0,1180,0 0,0
2024-06-16T18:02:10.494863,28,202,18,43,156,2,44,0,0,0.016,16397,39950,3094,2975,2361,1487,1180,46.207385,7.6095,0,1180,0 0,0
2024-06-16T18:02:11.015249,28,200,18,43,216,196,72,0,0,0.014,16909,39182,3112,2973,2361,1488,1181,46.207385,7.6095,0,1181,0 0,0
2024-06-16T18:02:11.518312,28,202,18,43,124,170,164,0,0,0.014,17421,39694,3099,2977,2363,1486,1181,46.207386,7.6094,0,1181,0 0,0
2024-06-16T18:02:11.930823,28,203,18,45,144,225,28,0,0,0.027,16909,37390,3104,2967,2361,1484,1181,46.207386,7.6094,0,1181,0 0,0
2024-06-16T18:02:12.542710,28,205,18,44,52,107,184,0,0,0.027,21261,42254,3100,2975,2364,1483,1181,46.207388,7.6092,0,1181,0 0,0
2024-06-16T18:02:12.916591,28,202,18,45,24,58,168,0,0,0.019,17421,38414,3100,2971,2365,1484,1181,46.207388,7.6092,0,1181,0 0,0
2024-06-16T18:02:13.463268,28,200,18,44,60,6,96,0,0,0.019,16141,35342,3098,2973,2360,1483,1181,46.207389,7.609,0,1181,0 0,0
2024-06-16T18:02:13.981819,28,203,18,45,48,7,124,0,0,0.015,18189,37646,3098,2975,2363,1483,1180,46.207389,7.609,0,1180,0 0,0
2024-06-16T18:02:14.488013,28,204,18,46,156,237,220,0,0,0.015,19213,39438,3102,2976,2366,1482,1180,46.207389,7.609,0,1180,0 0,0
2024-06-16T18:02:15.002724,28,202,19,48,68,108,204,0,0,0.017,16653,41230,3101,2974,2362,1482,1180,46.207389,7.6089,0,1180,0 0,0
